timestamp,scenario,filter_scale,num_trades,daily_trades,daily_pnl_sol,win_rate,pnl_sol,sharpe_ratio,profit_factor,max_drawdown_pct,final_equity,validator_flag,validator_message,monthly_pnl_usd_low,monthly_pnl_usd_high,kill_switch_triggered,overfitting_flags,bucket_ultra_fast_trades,bucket_fast_react_trades,bucket_late_snipe_trades,risk_mode_normal_trades,risk_mode_survival_trades,synthetic_trades_added,stress_padding_applied_sol,normalized_sharpe,normalized_dd,rolling_30d_pnl_sol,rolling_30d_sharpe,live_guardrail_messages,fees_paid_sol,slippage_cost_sol,avg_fill_rate,avg_latency_sec,p95_latency_sec,loss_trade_count,warnings,realism_flag,strategy_evaluated,strategy_entered,strategy_skipped,strategy_entry_rate
2026-04-30T15:16:39.286514,A_BaseCase,1.0,1546,571.8571795530439,-192.63248100771497,0.3078913324708926,-520.7765615021071,-23.568998258336464,0.30734218235546334,34.71843743347377,979.2234384978934,TARGET_NOT_MET,"Edge preserved, but scale bankroll rather than lifting per-trade risk.",-866846.1645347174,-1155794.88604629,True,,169,698,679,1546,0,0,0.0,-23.568998258336464,34.71843743347377,-520.7765615021073,-23.568998258336464,,8.831064843651486,363.461377515759,0.8331810772185246,0.09986117736944529,0.1972058196273775,1070,,HEALTHY,100000,1546,98454,0.01546
2026-04-30T15:17:44.441502,B_NoiseRobustness,1.0,1422,498.46153846153845,-182.8490230461291,0.28621659634317864,-521.6276296343739,-36.85544023040125,0.25998592013650434,34.79438636854829,978.3723703656233,TARGET_NOT_MET,"Edge preserved, but scale bankroll rather than lifting per-trade risk.",-822820.603707581,-1097094.1382767744,True,,152,656,614,1422,0,0,0.0,-36.85544023040125,34.79438636854829,-521.6276296343739,-36.855440230401236,,7.671045224778479,319.6774629442356,0.844186201998281,0.10198330404848514,0.19919605746445387,1015,,HEALTHY,100000,1422,98578,0.01422
2026-04-30T15:19:12.707085,C_ParameterSweep,0.95,1468,578.4430154603913,-205.39070252655958,0.2847411444141689,-521.2502238773,-15.345316800262703,0.2442660289297315,34.75001492515342,978.7497761226987,TARGET_NOT_MET,"Edge preserved, but scale bankroll rather than lifting per-trade risk.",-924258.1613695181,-1232344.2151593575,True,,163,661,644,1468,0,0,0.0,-15.345316800262703,34.75001492515342,-521.2502238773,-15.345316800262703,,7.666402833125891,316.6317413597716,0.8347519617847006,0.10268124902775301,0.20167869503184366,1050,,HEALTHY,100000,1468,98532,0.01468
2026-04-30T15:21:32.537097,C_ParameterSweep,1.0,1551,573.1177829099307,-192.5293083827717,0.3262411347517731,-521.0324408108759,-19.802595667986836,0.30432508902808314,34.76096429287062,978.9675591891248,TARGET_NOT_MET,"Edge preserved, but scale bankroll rather than lifting per-trade risk.",-866381.8877224725,-1155175.85029663,True,,175,690,686,1551,0,0,0.0,-19.802595667986836,34.76096429287062,-521.0324408108759,-19.802595667986832,,8.781180839106161,361.0353902025488,0.837766307002914,0.10002578393528562,0.19946757804156176,1045,,HEALTHY,100000,1551,98449,0.01551
2026-04-30T15:23:14.708940,C_ParameterSweep,1.05,1376,437.2591857000993,-165.8658216878832,0.2754360465116279,-521.9590076240574,-10.717154324417749,0.23322066627727156,34.79726717493698,978.0409923759453,TARGET_NOT_MET,"Edge preserved, but scale bankroll rather than lifting per-trade risk.",-746396.1975954744,-995194.9301272993,True,,163,638,575,1376,0,0,0.0,-10.717154324417749,34.79726717493698,-521.9590076240574,-10.717154324417749,,7.208940062597557,303.5074331042829,0.8405291009662532,0.10269222513411035,0.20095245985816465,997,,HEALTHY,100000,1376,98624,0.01376
2026-04-30T15:25:08.093631,D_RegimeShifts,1.0,1684,647.8653486508149,-200.78023129536086,0.33847980997624705,-521.8891706517609,-18.581670494859093,0.34162380288840155,34.82567684716647,978.1108293482392,TARGET_NOT_MET,"Edge preserved, but scale bankroll rather than lifting per-trade risk.",-903511.0408291239,-1204681.3877721652,True,,182,735,767,1684,0,0,0.0,-18.581670494859093,34.82567684716647,-521.889170651761,-18.581670494859093,,10.246212647148557,409.02293488471196,0.8401776884784947,0.10132108667768547,0.20496527930285677,1114,,HEALTHY,100000,1684,98316,0.01684
2026-04-30T15:27:11.190348,E_StressMarket,1.0,1219,210.44958638052992,-4.999700275746315,0.21410992616899097,-28.960069444444457,-0.1360865955292568,0.9521523315370183,34.85074118434193,1471.039930555556,TARGET_NOT_MET,"Edge preserved, but scale bankroll rather than lifting per-trade risk.",-22498.651240858417,-29998.20165447789,True,,163,651,404,0,1219,0,493.8010483206851,-0.1360865955292568,34.85074118434193,-28.96006944444443,-0.13608659552925717,,5.3175378128612,249.2856415181305,0.8484269067538631,0.10218142173233803,0.19683397457229457,958,,HEALTHY,100000,1349,98651,0.01349
