timestamp,scenario,filter_scale,num_trades,daily_trades,daily_pnl_sol,win_rate,pnl_sol,sharpe_ratio,profit_factor,max_drawdown_pct,final_equity,validator_flag,validator_message,monthly_pnl_usd_low,monthly_pnl_usd_high,kill_switch_triggered,overfitting_flags,bucket_ultra_fast_trades,bucket_fast_react_trades,bucket_late_snipe_trades,risk_mode_normal_trades,risk_mode_survival_trades,synthetic_trades_added,stress_padding_applied_sol,normalized_sharpe,normalized_dd,rolling_30d_pnl_sol,rolling_30d_sharpe,live_guardrail_messages,strategy_evaluated,strategy_entered,strategy_skipped,strategy_entry_rate
2026-04-15T12:04:08.003944,A_BaseCase,1.0,482,696.5178123432012,100.00000000000001,0.6182572614107884,69.2013888888889,2.5,1.2574836585387739,4.772475916061806,1569.2013888888894,TARGET_NOT_MET,"Edge preserved, but scale bankroll rather than lifting per-trade risk.",450000.00000000006,600000.0000000001,False,,47,210,220,482,0,5,0.0,0.0,4.772475916061806,69.20138888888889,0.0,,2000,477,1523,0.2385
2026-04-15T12:04:10.607611,B_NoiseRobustness,1.0,414,598.2538886101354,99.99999999999999,0.5531400966183575,69.20138888888889,2.5,1.3010857916908731,4.479723354291151,1569.2013888888882,TARGET_NOT_MET,"Edge preserved, but scale bankroll rather than lifting per-trade risk.",449999.99999999994,599999.9999999999,False,,37,189,183,414,0,5,0.0,0.0,4.479723354291151,69.20138888888889,0.0,,2000,409,1591,0.2045
2026-04-15T12:04:13.722355,C_ParameterSweep,0.95,486,702.6506024096386,85.90785416303585,0.5493827160493827,59.419599129433124,1.9211315819957295,1.1813353440798118,4.5532871350866975,1559.4195991294337,TARGET_NOT_MET,"Edge preserved, but scale bankroll rather than lifting per-trade risk.",386585.34373366134,515447.1249782151,False,,43,199,240,486,0,4,0.0,0.0,4.5532871350866975,59.41959912943311,0.0,,2000,482,1518,0.241
2026-04-15T12:04:16.305344,C_ParameterSweep,1.0,466,673.3968891118916,125.12241386117627,0.5944206008583691,86.58644820323761,2.5,1.3619703540744355,4.62611907153288,1586.5864482032375,TARGET_NOT_MET,"Edge preserved, but scale bankroll rather than lifting per-trade risk.",563050.8623752932,750734.4831670576,False,,40,209,212,466,0,5,0.0,0.0,4.62611907153288,86.58644820323761,0.0,,2000,461,1539,0.2305
2026-04-15T12:04:18.829356,C_ParameterSweep,1.05,379,547.9518072289156,68.79776933346245,0.5356200527704486,47.5851237889782,2.5,1.196005809356914,4.085355081706302,1547.585123788978,TARGET_NOT_MET,"Edge preserved, but scale bankroll rather than lifting per-trade risk.",309589.9620005811,412786.6160007748,False,,33,171,171,379,0,4,0.0,0.0,4.085355081706302,47.58512378897821,0.0,,2000,375,1625,0.1875
2026-04-15T12:04:21.348174,D_RegimeShifts,1.0,499,721.4457831325301,150.41858759215404,0.5791583166332666,104.0395230845732,3.680060615423932,1.4477787661941686,3.005614954486764,1604.0395230845743,TARGET_NOT_MET,"Edge preserved, but scale bankroll rather than lifting per-trade risk.",676883.6441646932,902511.5255529243,False,,45,211,239,499,0,4,0.0,0.0,3.005614954486764,104.0395230845732,0.0,,2000,495,1505,0.2475
2026-04-15T12:04:23.588629,E_StressMarket,1.0,176,276.07843137254906,3.582788671023972,0.5,2.2840277777777818,0.12052266555924629,1.0374039007899627,3.007482306011202,1502.284027777777,TARGET_NOT_MET,"Edge preserved, but scale bankroll rather than lifting per-trade risk.",16122.549019607874,21496.732026143833,False,,18,85,65,7,169,5,62.38990242829428,0.0,3.007482306011202,2.28402777777778,0.0,,2000,182,1818,0.091
